268986.344,250881.266,718520.438,601546.875,381468.219,232928.250,236061.797,220393.844,0.054,1.007,-0.028,-1.312,-0.885,-0.397,20.000,143.000,1.000
268944.594,251071.969,718391.875,600814.562,380293.750,232976.453,235907.750,220578.734,0.057,1.007,-0.025,-1.221,-0.793,-0.427,20.000,144.000,1.000
268985.469,251661.438,718280.312,600261.875,379647.781,233115.828,235990.719,220926.438,0.055,1.007,-0.025,-1.160,-0.702,-0.458,20.000,145.000,1.000
268948.094,252026.219,718158.750,599695.375,378918.062,233179.484,235981.766,221248.844,0.055,1.008,-0.026,-1.312,-0.732,-0.519,20.000,146.000,1.000
268812.719,251917.938,718025.125,598989.062,377692.562,233136.219,235729.641,221430.344,0.056,1.006,-0.029,-1.221,-0.610,-0.580,20.000,147.000,1.000
268671.469,251639.969,717895.062,598176.188,376155.188,233066.656,235361.734,221493.188,0.057,1.007,-0.027,-1.129,-0.610,-0.671,20.000,148.000,1.000
268647.406,251821.562,717790.875,597489.812,375047.188,233117.438,235226.641,221662.969,0.057,1.006,-0.025,-1.129,-0.488,-0.641,20.000,149.000,1.000
268700.531,252399.844,717703.188,596980.312,374462.094,233259.234,235326.594,221993.062,0.058,1.006,-0.031,-1.160,-0.366,-0.641,20.000,150.000,1.000
268672.719,252753.719,717602.250,596452.188,373794.500,233321.641,235332.500,222298.656,0.057,1.006,-0.031,-1.038,-0.244,-0.702,20.000,151.000,1.000
268543.625,252631.234,717489.750,595779.812,372629.438,233277.844,235097.812,222460.125,0.056,1.004,-0.029,-1.129,-0.183,-0.763,20.000,152.000,1.000
268412.906,252344.859,717380.688,595002.125,371155.469,233214.172,234748.844,222509.219,0.056,1.006,-0.028,-1.038,0.031,-0.793,20.000,153.000,1.000
268391.719,252511.156,717293.438,594341.938,370103.250,233264.516,234623.328,222659.422,0.057,1.006,-0.030,-1.099,0.153,-0.885,20.000,154.000,1.000
268451.625,253075.047,717221.625,593859.438,369573.781,233404.797,234733.656,222974.484,0.056,1.004,-0.030,-1.007,0.305,-0.946,20.000,155.000,1.000
268442.062,253426.500,717138.688,593369.625,368969.562,233479.531,234759.844,223273.734,0.054,1.008,-0.031,-0.977,0.458,-0.916,20.000,156.000,1.000
268317.250,253291.859,717042.125,592721.875,367857.344,233425.625,234528.547,223411.516,0.056,1.008,-0.034,-1.038,0.580,-1.038,20.000,157.000,1.000
268181.344,252989.844,716949.562,591967.125,366434.156,233351.688,234181.391,223435.109,0.055,1.007,-0.031,-1.099,0.671,-1.038,20.000,158.000,1.000
268164.531,253150.500,716875.562,591336.375,365433.875,233401.578,234067.125,223570.109,0.052,1.007,-0.031,-1.129,0.732,-1.007,20.000,159.000,1.000
268226.406,253703.312,716816.812,590881.562,364954.750,233544.719,234191.484,223870.969,0.053,1.009,-0.031,-1.312,0.854,-0.916,20.000,160.000,1.000
268209.938,254036.891,716747.625,590414.562,364396.031,233610.438,234224.391,224148.938,0.054,1.008,-0.030,-1.282,0.977,-0.977,20.000,161.000,1.000
268095.406,253903.578,716665.688,589801.500,363337.812,233569.031,234013.203,224280.906,0.052,1.007,-0.032,-1.343,1.038,-0.946,20.000,162.000,1.000
267968.719,253590.828,716583.000,589077.938,361966.031,233502.250,233682.047,224295.828,0.050,1.006,-0.033,-1.465,1.160,-0.824,20.000,163.000,1.000
267968.625,253742.828,716526.250,588483.000,361022.531,233557.328,233582.266,224424.406,0.050,1.007,-0.033,-1.495,1.190,-0.824,20.000,164.000,1.000
268055.469,254306.891,716489.562,588074.062,360613.062,233718.703,233734.969,224730.531,0.049,1.007,-0.030,-1.465,1.373,-0.916,20.000,165.000,1.000
268059.125,254655.578,716436.750,587651.438,360126.312,233800.516,233795.766,225011.719,0.048,1.006,-0.031,-1.526,1.343,-0.824,20.000,166.000,1.000
267962.656,254528.266,716369.062,587084.625,359140.062,233770.828,233608.469,225145.016,0.046,1.008,-0.032,-1.495,1.465,-0.854,20.000,167.000,1.000
267852.844,254218.203,716302.750,586397.625,357827.219,233714.328,233297.062,225157.984,0.045,1.007,-0.033,-1.556,1.404,-0.763,20.000,168.000,1.000
267864.750,254371.266,716256.688,585830.375,356931.281,233782.188,233217.047,225279.125,0.045,1.008,-0.030,-1.617,1.373,-0.671,20.000,169.000,1.000
267944.938,254916.734,716221.250,585430.562,356547.000,233930.422,233362.234,225554.859,0.044,1.007,-0.031,-1.678,1.465,-0.671,20.000,170.000,1.000
267923.406,255217.422,716167.875,584990.312,356060.906,233975.125,233390.844,225785.984,0.045,1.007,-0.030,-1.678,1.495,-0.610,20.000,171.000,1.000
267807.156,255052.281,716100.062,584410.500,355083.406,233915.391,233181.547,225880.297,0.043,1.007,-0.032,-1.678,1.495,-0.641,20.000,172.000,1.000
267674.125,254706.719,716028.312,583710.812,353774.219,233825.453,232846.000,225851.516,0.042,1.007,-0.031,-1.770,1.556,-0.458,20.000,173.000,1.000
267665.625,254827.422,715986.250,583146.562,352892.031,233870.516,232751.234,225944.766,0.043,1.007,-0.035,-1.678,1.526,-0.397,20.000,174.000,1.000
267750.312,255362.797,715961.250,582774.000,352548.531,234018.125,232906.891,226217.453,0.042,1.008,-0.035,-1.740,1.526,-0.305,20.000,175.000,1.000
267761.562,255689.125,715923.625,582391.062,352140.656,234091.531,232978.859,226475.656,0.041,1.008,-0.033,-1.770,1.556,-0.122,20.000,176.000,1.000
